original_filename,crop_idx,top_left_x,top_left_y,top_right_x,top_right_y,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y,WRONG_file,FRCNN_source,BING_source
PAUL_KLEE_20.jpg,0,257,513,1025,513,257,1537,1025,1537,FALSE,FALSE,TRUE
PAUL_KLEE_20.jpg,1,1,961,513,961,1,2048,513,2048,FALSE,FALSE,TRUE
PAUL_KLEE_20.jpg,2,129,769,769,769,129,2048,769,2048,FALSE,FALSE,TRUE
PAUL_KLEE_20.jpg,3,833,1409,1322,1409,833,2048,1322,2048,FALSE,FALSE,TRUE
PAUL_KLEE_20.jpg,4,385,833,1281,833,385,2048,1281,2048,FALSE,FALSE,TRUE
PAUL_KLEE_20.jpg,5,833,1441,1322,1441,833,2048,1322,2048,FALSE,FALSE,TRUE
PAUL_KLEE_20.jpg,6,1,1153,513,1153,1,2048,513,2048,FALSE,FALSE,TRUE
PAUL_KLEE_20.jpg,7,577,1409,1322,1409,577,2048,1322,2048,FALSE,FALSE,TRUE
PAUL_KLEE_20.jpg,8,257,1217,1025,1217,257,2048,1025,2048,FALSE,FALSE,TRUE
PAUL_KLEE_20.jpg,9,129,1,769,1,129,513,769,513,FALSE,FALSE,TRUE
PAUL_KLEE_20.jpg,10,577,1409,1322,1409,577,2048,1322,2048,FALSE,FALSE,TRUE
PAUL_KLEE_20.jpg,11,129,1537,769,1537,129,2048,769,2048,FALSE,FALSE,TRUE
PAUL_KLEE_20.jpg,12,321,1025,1153,1025,321,2048,1153,2048,FALSE,FALSE,TRUE
PAUL_KLEE_20.jpg,13,705,1153,1322,1153,705,2048,1322,2048,FALSE,FALSE,TRUE
PAUL_KLEE_20.jpg,14,65,833,641,833,65,1921,641,1921,FALSE,FALSE,TRUE
PAUL_KLEE_20.jpg,15,705,961,1322,961,705,2048,1322,2048,FALSE,FALSE,TRUE
PAUL_KLEE_20.jpg,16,257,545,1025,545,257,1345,1025,1345,FALSE,FALSE,TRUE
PAUL_KLEE_20.jpg,17,1,449,513,449,1,1409,513,1409,FALSE,FALSE,TRUE
PAUL_KLEE_20.jpg,18,513,641,1322,641,513,1793,1322,1793,FALSE,FALSE,TRUE
PAUL_KLEE_20.jpg,19,833,1345,1322,1345,833,2048,1322,2048,FALSE,FALSE,TRUE
PAUL_KLEE_20.jpg,20,74,1336,298,1336,74,1560,298,1560,FALSE,FALSE,FALSE
PAUL_KLEE_20.jpg,21,763,807,987,807,763,1031,987,1031,FALSE,FALSE,FALSE
PAUL_KLEE_20.jpg,22,244,400,468,400,244,624,468,624,FALSE,FALSE,FALSE
PAUL_KLEE_20.jpg,23,329,982,553,982,329,1206,553,1206,FALSE,FALSE,FALSE
PAUL_KLEE_20.jpg,24,136,1019,360,1019,136,1243,360,1243,FALSE,FALSE,FALSE
PAUL_KLEE_21.jpg,0,129,769,769,769,129,1380,769,1380,FALSE,FALSE,TRUE
PAUL_KLEE_21.jpg,1,321,129,1153,129,321,769,1153,769,FALSE,FALSE,TRUE
PAUL_KLEE_21.jpg,2,1,577,513,577,1,1380,513,1380,FALSE,FALSE,TRUE
PAUL_KLEE_21.jpg,3,321,897,1153,897,321,1380,1153,1380,FALSE,FALSE,TRUE
PAUL_KLEE_21.jpg,4,513,129,1313,129,513,769,1313,769,FALSE,FALSE,TRUE
PAUL_KLEE_21.jpg,5,1,129,513,129,1,769,513,769,FALSE,FALSE,TRUE
PAUL_KLEE_21.jpg,6,449,993,1313,993,449,1380,1313,1380,FALSE,FALSE,TRUE
PAUL_KLEE_21.jpg,7,769,705,1313,705,769,1380,1313,1380,FALSE,FALSE,TRUE
PAUL_KLEE_21.jpg,8,577,897,1313,897,577,1380,1313,1380,FALSE,FALSE,TRUE
PAUL_KLEE_21.jpg,9,449,705,1313,705,449,1380,1313,1380,FALSE,FALSE,TRUE
PAUL_KLEE_21.jpg,10,385,193,1281,193,385,641,1281,641,FALSE,FALSE,TRUE
PAUL_KLEE_21.jpg,11,65,961,641,961,65,1380,641,1380,FALSE,FALSE,TRUE
PAUL_KLEE_21.jpg,12,705,673,1313,673,705,1380,1313,1380,FALSE,FALSE,TRUE
PAUL_KLEE_21.jpg,13,257,321,1025,321,257,1153,1025,1153,FALSE,FALSE,TRUE
PAUL_KLEE_21.jpg,14,449,897,1313,897,449,1380,1313,1380,FALSE,FALSE,TRUE
PAUL_KLEE_21.jpg,15,257,929,1025,929,257,1380,1025,1380,FALSE,FALSE,TRUE
PAUL_KLEE_21.jpg,16,513,97,1313,97,513,449,1313,449,FALSE,FALSE,TRUE
PAUL_KLEE_21.jpg,17,257,1057,1025,1057,257,1380,1025,1380,FALSE,FALSE,TRUE
PAUL_KLEE_21.jpg,18,1,225,513,225,1,705,513,705,FALSE,FALSE,TRUE
PAUL_KLEE_21.jpg,19,385,769,1281,769,385,1380,1281,1380,FALSE,FALSE,TRUE
PAUL_KLEE_21.jpg,20,1036,901,1260,901,1036,1125,1260,1125,FALSE,FALSE,FALSE
PAUL_KLEE_21.jpg,21,1088,284,1312,284,1088,508,1312,508,FALSE,FALSE,FALSE
PAUL_KLEE_21.jpg,22,577,1101,801,1101,577,1325,801,1325,FALSE,FALSE,FALSE
PAUL_KLEE_21.jpg,23,376,183,600,183,376,407,600,407,FALSE,FALSE,FALSE
PAUL_KLEE_21.jpg,24,144,488,368,488,144,712,368,712,FALSE,FALSE,FALSE
PAUL_KLEE_22.jpg,0,65,833,641,833,65,1558,641,1558,FALSE,FALSE,TRUE
PAUL_KLEE_22.jpg,1,641,641,1793,641,641,1558,1793,1558,FALSE,FALSE,TRUE
PAUL_KLEE_22.jpg,2,1,193,513,193,1,897,513,897,FALSE,FALSE,TRUE
PAUL_KLEE_22.jpg,3,1345,193,1920,193,1345,897,1920,897,FALSE,FALSE,TRUE
PAUL_KLEE_22.jpg,4,961,65,1920,65,961,641,1920,641,FALSE,FALSE,TRUE
PAUL_KLEE_22.jpg,5,897,769,1920,769,897,1558,1920,1558,FALSE,FALSE,TRUE
PAUL_KLEE_22.jpg,6,1345,577,1920,577,1345,1558,1920,1558,FALSE,FALSE,TRUE
PAUL_KLEE_22.jpg,7,769,65,1920,65,769,641,1920,641,FALSE,FALSE,TRUE
PAUL_KLEE_22.jpg,8,705,385,1920,385,705,1281,1920,1281,FALSE,FALSE,TRUE
PAUL_KLEE_22.jpg,9,449,65,1409,65,449,641,1409,641,FALSE,FALSE,TRUE
PAUL_KLEE_22.jpg,10,1217,769,1920,769,1217,1558,1920,1558,FALSE,FALSE,TRUE
PAUL_KLEE_22.jpg,11,1153,65,1920,65,1153,641,1920,641,FALSE,FALSE,TRUE
PAUL_KLEE_22.jpg,12,65,1,641,1,65,513,641,513,FALSE,FALSE,TRUE
PAUL_KLEE_22.jpg,13,1409,513,1920,513,1409,1281,1920,1281,FALSE,FALSE,TRUE
PAUL_KLEE_22.jpg,14,65,385,641,385,65,1281,641,1281,FALSE,FALSE,TRUE
PAUL_KLEE_22.jpg,15,65,897,641,897,65,1558,641,1558,FALSE,FALSE,TRUE
PAUL_KLEE_22.jpg,16,705,673,1920,673,705,1558,1920,1558,FALSE,FALSE,TRUE
PAUL_KLEE_22.jpg,17,193,97,897,97,193,449,897,449,FALSE,FALSE,TRUE
PAUL_KLEE_22.jpg,18,577,833,1665,833,577,1558,1665,1558,FALSE,FALSE,TRUE
PAUL_KLEE_22.jpg,19,1153,577,1920,577,1153,1558,1920,1558,FALSE,FALSE,TRUE
PAUL_KLEE_22.jpg,20,1392,1028,1616,1028,1392,1252,1616,1252,FALSE,FALSE,FALSE
PAUL_KLEE_22.jpg,21,782,748,1006,748,782,972,1006,972,FALSE,FALSE,FALSE
PAUL_KLEE_22.jpg,22,1303,951,1527,951,1303,1175,1527,1175,FALSE,FALSE,FALSE
PAUL_KLEE_22.jpg,23,702,467,926,467,702,691,926,691,FALSE,FALSE,FALSE
PAUL_KLEE_22.jpg,24,1678,791,1902,791,1678,1015,1902,1015,FALSE,FALSE,FALSE
PAUL_KLEE_23_WRONG.jpg,0,1025,577,2048,577,1025,1536,2048,1536,TRUE,FALSE,TRUE
PAUL_KLEE_23_WRONG.jpg,1,65,65,641,65,65,641,641,641,TRUE,FALSE,TRUE
PAUL_KLEE_23_WRONG.jpg,2,833,833,2048,833,833,1536,2048,1536,TRUE,FALSE,TRUE
PAUL_KLEE_23_WRONG.jpg,3,705,321,1921,321,705,1153,1921,1153,TRUE,FALSE,TRUE
PAUL_KLEE_23_WRONG.jpg,4,449,833,1409,833,449,1536,1409,1536,TRUE,FALSE,TRUE
PAUL_KLEE_23_WRONG.jpg,5,769,129,2048,129,769,769,2048,769,TRUE,FALSE,TRUE
PAUL_KLEE_23_WRONG.jpg,6,1409,385,2048,385,1409,1281,2048,1281,TRUE,FALSE,TRUE
PAUL_KLEE_23_WRONG.jpg,7,129,449,769,449,129,1409,769,1409,TRUE,FALSE,TRUE
PAUL_KLEE_23_WRONG.jpg,8,1409,641,2048,641,1409,1536,2048,1536,TRUE,FALSE,TRUE
PAUL_KLEE_23_WRONG.jpg,9,513,577,1537,577,513,1536,1537,1536,TRUE,FALSE,TRUE
PAUL_KLEE_23_WRONG.jpg,10,1089,385,2048,385,1089,1281,2048,1281,TRUE,FALSE,TRUE
PAUL_KLEE_23_WRONG.jpg,11,1089,1025,2048,1025,1089,1536,2048,1536,TRUE,FALSE,TRUE
PAUL_KLEE_23_WRONG.jpg,12,1217,641,2048,641,1217,1536,2048,1536,TRUE,FALSE,TRUE
PAUL_KLEE_23_WRONG.jpg,13,385,321,1281,321,385,1153,1281,1153,TRUE,FALSE,TRUE
PAUL_KLEE_23_WRONG.jpg,14,897,321,2048,321,897,1153,2048,1153,TRUE,FALSE,TRUE
PAUL_KLEE_23_WRONG.jpg,15,1025,289,2048,289,1025,833,2048,833,TRUE,FALSE,TRUE
PAUL_KLEE_23_WRONG.jpg,16,1089,833,2048,833,1089,1536,2048,1536,TRUE,FALSE,TRUE
PAUL_KLEE_23_WRONG.jpg,17,769,193,2048,193,769,641,2048,641,TRUE,FALSE,TRUE
PAUL_KLEE_23_WRONG.jpg,18,833,641,2048,641,833,1536,2048,1536,TRUE,FALSE,TRUE
PAUL_KLEE_23_WRONG.jpg,19,1089,1,2048,1,1089,513,2048,513,TRUE,FALSE,TRUE
PAUL_KLEE_23_WRONG.jpg,20,1599,522,1823,522,1599,746,1823,746,TRUE,FALSE,FALSE
PAUL_KLEE_23_WRONG.jpg,21,1303,339,1527,339,1303,563,1527,563,TRUE,FALSE,FALSE
PAUL_KLEE_23_WRONG.jpg,22,709,126,933,126,709,350,933,350,TRUE,FALSE,FALSE
PAUL_KLEE_23_WRONG.jpg,23,1263,241,1487,241,1263,465,1487,465,TRUE,FALSE,FALSE
PAUL_KLEE_23_WRONG.jpg,24,1695,211,1919,211,1695,435,1919,435,TRUE,FALSE,FALSE
PAUL_KLEE_24.jpg,0,449,1,1024,1,449,513,1024,513,FALSE,FALSE,TRUE
PAUL_KLEE_24.jpg,1,1,1,513,1,1,513,513,513,FALSE,FALSE,TRUE
PAUL_KLEE_24.jpg,2,193,1,897,1,193,513,897,513,FALSE,FALSE,TRUE
PAUL_KLEE_24.jpg,3,513,225,1024,225,513,705,1024,705,FALSE,FALSE,TRUE
PAUL_KLEE_24.jpg,4,385,257,1024,257,385,768,1024,768,FALSE,FALSE,TRUE
PAUL_KLEE_24.jpg,5,1,1,513,1,1,257,513,257,FALSE,FALSE,TRUE
PAUL_KLEE_24.jpg,6,321,289,1024,289,321,768,1024,768,FALSE,FALSE,TRUE
PAUL_KLEE_24.jpg,7,129,193,769,193,129,768,769,768,FALSE,FALSE,TRUE
PAUL_KLEE_24.jpg,8,129,321,769,321,129,768,769,768,FALSE,FALSE,TRUE
PAUL_KLEE_24.jpg,9,257,161,1024,161,257,577,1024,577,FALSE,FALSE,TRUE
PAUL_KLEE_24.jpg,10,65,161,641,161,65,577,641,577,FALSE,FALSE,TRUE
PAUL_KLEE_24.jpg,11,225,1,705,1,225,513,705,513,FALSE,FALSE,TRUE
PAUL_KLEE_24.jpg,12,193,33,897,33,193,321,897,321,FALSE,FALSE,TRUE
PAUL_KLEE_24.jpg,13,1,417,513,417,1,768,513,768,FALSE,FALSE,TRUE
PAUL_KLEE_24.jpg,14,385,385,1024,385,385,768,1024,768,FALSE,FALSE,TRUE
PAUL_KLEE_24.jpg,15,129,1,513,1,129,513,513,513,FALSE,FALSE,TRUE
PAUL_KLEE_24.jpg,16,513,1,1024,1,513,257,1024,257,FALSE,FALSE,TRUE
PAUL_KLEE_24.jpg,17,449,129,1024,129,449,513,1024,513,FALSE,FALSE,TRUE
PAUL_KLEE_24.jpg,18,321,1,897,1,321,513,897,513,FALSE,FALSE,TRUE
PAUL_KLEE_24.jpg,19,769,257,1024,257,769,768,1024,768,FALSE,FALSE,TRUE
PAUL_KLEE_24.jpg,20,51,62,275,62,51,286,275,286,FALSE,FALSE,FALSE
PAUL_KLEE_24.jpg,21,323,506,547,506,323,730,547,730,FALSE,FALSE,FALSE
PAUL_KLEE_24.jpg,22,131,61,355,61,131,285,355,285,FALSE,FALSE,FALSE
PAUL_KLEE_24.jpg,23,265,223,489,223,265,447,489,447,FALSE,FALSE,FALSE
PAUL_KLEE_24.jpg,24,63,61,287,61,63,285,287,285,FALSE,FALSE,FALSE
PAUL_KLEE_25.jpg,0,65,65,641,65,65,641,641,641,FALSE,FALSE,TRUE
PAUL_KLEE_25.jpg,1,129,33,694,33,129,321,694,321,FALSE,FALSE,TRUE
PAUL_KLEE_25.jpg,2,129,257,694,257,129,800,694,800,FALSE,FALSE,TRUE
PAUL_KLEE_25.jpg,3,1,513,513,513,1,800,513,800,FALSE,FALSE,TRUE
PAUL_KLEE_25.jpg,4,193,513,694,513,193,800,694,800,FALSE,FALSE,TRUE
PAUL_KLEE_25.jpg,5,129,353,694,353,129,800,694,800,FALSE,FALSE,TRUE
PAUL_KLEE_25.jpg,6,129,257,694,257,129,769,694,769,FALSE,FALSE,TRUE
PAUL_KLEE_25.jpg,7,193,129,694,129,193,513,694,513,FALSE,FALSE,TRUE
PAUL_KLEE_25.jpg,8,1,257,257,257,1,800,257,800,FALSE,FALSE,TRUE
PAUL_KLEE_25.jpg,9,321,1,694,1,321,513,694,513,FALSE,FALSE,TRUE
PAUL_KLEE_25.jpg,10,449,129,694,129,449,769,694,769,FALSE,FALSE,TRUE
PAUL_KLEE_25.jpg,11,97,1,449,1,97,513,449,513,FALSE,FALSE,TRUE
PAUL_KLEE_25.jpg,12,161,417,577,417,161,800,577,800,FALSE,FALSE,TRUE
PAUL_KLEE_25.jpg,13,225,1,694,1,225,513,694,513,FALSE,FALSE,TRUE
PAUL_KLEE_25.jpg,14,1,161,513,161,1,577,513,577,FALSE,FALSE,TRUE
PAUL_KLEE_25.jpg,15,97,257,449,257,97,800,449,800,FALSE,FALSE,TRUE
PAUL_KLEE_25.jpg,16,321,97,694,97,321,449,694,449,FALSE,FALSE,TRUE
PAUL_KLEE_25.jpg,17,129,129,513,129,129,513,513,513,FALSE,FALSE,TRUE
PAUL_KLEE_25.jpg,18,257,545,694,545,257,800,694,800,FALSE,FALSE,TRUE
PAUL_KLEE_25.jpg,19,193,193,641,193,193,800,641,800,FALSE,FALSE,TRUE
PAUL_KLEE_25.jpg,20,371,569,595,569,371,793,595,793,FALSE,FALSE,FALSE
PAUL_KLEE_25.jpg,21,454,352,678,352,454,576,678,576,FALSE,FALSE,FALSE
PAUL_KLEE_25.jpg,22,96,416,320,416,96,640,320,640,FALSE,FALSE,FALSE
PAUL_KLEE_25.jpg,23,444,255,668,255,444,479,668,479,FALSE,FALSE,FALSE
PAUL_KLEE_25.jpg,24,427,28,651,28,427,252,651,252,FALSE,FALSE,FALSE
PAUL_KLEE_26.jpg,0,1,321,513,321,1,720,513,720,FALSE,FALSE,TRUE
PAUL_KLEE_26.jpg,1,65,193,545,193,65,720,545,720,FALSE,FALSE,TRUE
PAUL_KLEE_26.jpg,2,65,417,545,417,65,720,545,720,FALSE,FALSE,TRUE
PAUL_KLEE_26.jpg,3,97,193,449,193,97,720,449,720,FALSE,FALSE,TRUE
PAUL_KLEE_26.jpg,4,193,193,545,193,193,720,545,720,FALSE,FALSE,TRUE
PAUL_KLEE_26.jpg,5,65,225,545,225,65,705,545,705,FALSE,FALSE,TRUE
PAUL_KLEE_26.jpg,6,33,353,321,353,33,720,321,720,FALSE,FALSE,TRUE
PAUL_KLEE_26.jpg,7,257,353,545,353,257,720,545,720,FALSE,FALSE,TRUE
PAUL_KLEE_26.jpg,8,97,1,449,1,97,513,449,513,FALSE,FALSE,TRUE
PAUL_KLEE_26.jpg,9,1,193,257,193,1,720,257,720,FALSE,FALSE,TRUE
PAUL_KLEE_26.jpg,10,65,1,545,1,65,513,545,513,FALSE,FALSE,TRUE
PAUL_KLEE_26.jpg,11,289,193,545,193,289,720,545,720,FALSE,FALSE,TRUE
PAUL_KLEE_26.jpg,12,193,1,545,1,193,513,545,513,FALSE,FALSE,TRUE
PAUL_KLEE_26.jpg,13,161,321,545,321,161,720,545,720,FALSE,FALSE,TRUE
PAUL_KLEE_26.jpg,14,1,129,513,129,1,513,513,513,FALSE,FALSE,TRUE
PAUL_KLEE_26.jpg,15,97,449,449,449,97,720,449,720,FALSE,FALSE,TRUE
PAUL_KLEE_26.jpg,16,193,449,545,449,193,720,545,720,FALSE,FALSE,TRUE
PAUL_KLEE_26.jpg,17,65,33,545,33,65,321,545,321,FALSE,FALSE,TRUE
PAUL_KLEE_26.jpg,18,289,1,545,1,289,513,545,513,FALSE,FALSE,TRUE
PAUL_KLEE_26.jpg,19,1,1,257,1,1,513,257,513,FALSE,FALSE,TRUE
PAUL_KLEE_26.jpg,20,56,208,280,208,56,432,280,432,FALSE,FALSE,FALSE
PAUL_KLEE_26.jpg,21,190,131,414,131,190,355,414,355,FALSE,FALSE,FALSE
PAUL_KLEE_26.jpg,22,240,286,464,286,240,510,464,510,FALSE,FALSE,FALSE
PAUL_KLEE_26.jpg,23,254,198,478,198,254,422,478,422,FALSE,FALSE,FALSE
PAUL_KLEE_26.jpg,24,99,440,323,440,99,664,323,664,FALSE,FALSE,FALSE
PAUL_KLEE_27_WRONG.jpg,0,1,1,300,1,1,225,300,225,TRUE,FALSE,TRUE
PAUL_KLEE_27_WRONG.jpg,1,33,1,300,1,33,225,300,225,TRUE,FALSE,TRUE
PAUL_KLEE_27_WRONG.jpg,2,113,1,300,1,113,225,300,225,TRUE,FALSE,TRUE
PAUL_KLEE_27_WRONG.jpg,3,1,1,129,1,1,225,129,225,TRUE,FALSE,TRUE
PAUL_KLEE_27_WRONG.jpg,4,161,1,300,1,161,225,300,225,TRUE,FALSE,TRUE
PAUL_KLEE_27_WRONG.jpg,5,49,1,225,1,49,225,225,225,TRUE,FALSE,TRUE
PAUL_KLEE_27_WRONG.jpg,6,1,97,300,97,1,225,300,225,TRUE,FALSE,TRUE
PAUL_KLEE_27_WRONG.jpg,7,1,17,300,17,1,161,300,161,TRUE,FALSE,TRUE
PAUL_KLEE_27_WRONG.jpg,8,33,1,300,1,33,129,300,129,TRUE,FALSE,TRUE
PAUL_KLEE_27_WRONG.jpg,9,33,65,300,65,33,225,300,225,TRUE,FALSE,TRUE
PAUL_KLEE_27_WRONG.jpg,10,113,33,289,33,113,193,289,193,TRUE,FALSE,TRUE
PAUL_KLEE_27_WRONG.jpg,11,57,113,177,113,57,225,177,225,TRUE,FALSE,TRUE
PAUL_KLEE_27_WRONG.jpg,12,9,1,81,1,9,129,81,129,TRUE,FALSE,TRUE
PAUL_KLEE_27_WRONG.jpg,13,33,1,193,1,33,129,193,129,TRUE,FALSE,TRUE
PAUL_KLEE_27_WRONG.jpg,14,17,65,97,65,17,225,97,225,TRUE,FALSE,TRUE
PAUL_KLEE_27_WRONG.jpg,15,177,65,300,65,177,225,300,225,TRUE,FALSE,TRUE
PAUL_KLEE_27_WRONG.jpg,16,49,33,161,33,49,193,161,193,TRUE,FALSE,TRUE
PAUL_KLEE_27_WRONG.jpg,17,113,33,300,33,113,193,300,193,TRUE,FALSE,TRUE
PAUL_KLEE_27_WRONG.jpg,18,1,97,129,97,1,225,129,225,TRUE,FALSE,TRUE
PAUL_KLEE_27_WRONG.jpg,19,81,81,289,81,81,225,289,225,TRUE,FALSE,TRUE
PAUL_KLEE_27_WRONG.jpg,20,64,1,288,1,64,225,288,225,TRUE,FALSE,FALSE
PAUL_KLEE_27_WRONG.jpg,21,72,1,296,1,72,225,296,225,TRUE,FALSE,FALSE
PAUL_KLEE_27_WRONG.jpg,22,48,1,272,1,48,225,272,225,TRUE,FALSE,FALSE
PAUL_KLEE_27_WRONG.jpg,23,72,0,296,0,72,224,296,224,TRUE,FALSE,FALSE
PAUL_KLEE_27_WRONG.jpg,24,26,0,250,0,26,224,250,224,TRUE,FALSE,FALSE
PAUL_KLEE_28.jpg,0,1,257,513,257,1,1025,513,1025,FALSE,FALSE,TRUE
PAUL_KLEE_28.jpg,1,193,385,749,385,193,1085,749,1085,FALSE,FALSE,TRUE
PAUL_KLEE_28.jpg,2,129,161,749,161,129,577,749,577,FALSE,FALSE,TRUE
PAUL_KLEE_28.jpg,3,129,257,513,257,129,1025,513,1025,FALSE,FALSE,TRUE
PAUL_KLEE_28.jpg,4,193,353,749,353,193,961,749,961,FALSE,FALSE,TRUE
PAUL_KLEE_28.jpg,5,193,449,749,449,193,1085,749,1085,FALSE,FALSE,TRUE
PAUL_KLEE_28.jpg,6,129,65,749,65,129,641,749,641,FALSE,FALSE,TRUE
PAUL_KLEE_28.jpg,7,1,289,513,289,1,833,513,833,FALSE,FALSE,TRUE
PAUL_KLEE_28.jpg,8,225,321,705,321,225,1085,705,1085,FALSE,FALSE,TRUE
PAUL_KLEE_28.jpg,9,1,481,513,481,1,1085,513,1085,FALSE,FALSE,TRUE
PAUL_KLEE_28.jpg,10,321,385,749,385,321,1085,749,1085,FALSE,FALSE,TRUE
PAUL_KLEE_28.jpg,11,1,449,513,449,1,1085,513,1085,FALSE,FALSE,TRUE
PAUL_KLEE_28.jpg,12,193,577,749,577,193,1085,749,1085,FALSE,FALSE,TRUE
PAUL_KLEE_28.jpg,13,1,385,513,385,1,1025,513,1025,FALSE,FALSE,TRUE
PAUL_KLEE_28.jpg,14,161,65,577,65,161,641,577,641,FALSE,FALSE,TRUE
PAUL_KLEE_28.jpg,15,129,449,513,449,129,1085,513,1085,FALSE,FALSE,TRUE
PAUL_KLEE_28.jpg,16,1,129,257,129,1,769,257,769,FALSE,FALSE,TRUE
PAUL_KLEE_28.jpg,17,225,513,705,513,225,1085,705,1085,FALSE,FALSE,TRUE
PAUL_KLEE_28.jpg,18,289,129,749,129,289,769,749,769,FALSE,FALSE,TRUE
PAUL_KLEE_28.jpg,19,33,513,321,513,33,1085,321,1085,FALSE,FALSE,TRUE
PAUL_KLEE_28.jpg,20,483,619,707,619,483,843,707,843,FALSE,FALSE,FALSE
PAUL_KLEE_28.jpg,21,190,131,414,131,190,355,414,355,FALSE,FALSE,FALSE
PAUL_KLEE_28.jpg,22,275,762,499,762,275,986,499,986,FALSE,FALSE,FALSE
PAUL_KLEE_28.jpg,23,503,763,727,763,503,987,727,987,FALSE,FALSE,FALSE
PAUL_KLEE_28.jpg,24,206,613,430,613,206,837,430,837,FALSE,FALSE,FALSE
PAUL_KLEE_29.jpg,0,705,65,1214,65,705,641,1214,641,FALSE,FALSE,TRUE
PAUL_KLEE_29.jpg,1,1,705,513,705,1,1500,513,1500,FALSE,FALSE,TRUE
PAUL_KLEE_29.jpg,2,1,897,513,897,1,1500,513,1500,FALSE,FALSE,TRUE
PAUL_KLEE_29.jpg,3,513,513,1214,513,513,1500,1214,1500,FALSE,FALSE,TRUE
PAUL_KLEE_29.jpg,4,705,769,1214,769,705,1500,1214,1500,FALSE,FALSE,TRUE
PAUL_KLEE_29.jpg,5,257,705,1025,705,257,1500,1025,1500,FALSE,FALSE,TRUE
PAUL_KLEE_29.jpg,6,1,65,513,65,1,641,513,641,FALSE,FALSE,TRUE
PAUL_KLEE_29.jpg,7,1,961,513,961,1,1500,513,1500,FALSE,FALSE,TRUE
PAUL_KLEE_29.jpg,8,257,65,1025,65,257,641,1025,641,FALSE,FALSE,TRUE
PAUL_KLEE_29.jpg,9,65,321,641,321,65,1153,641,1153,FALSE,FALSE,TRUE
PAUL_KLEE_29.jpg,10,321,257,1153,257,321,1025,1153,1025,FALSE,FALSE,TRUE
PAUL_KLEE_29.jpg,11,577,961,1214,961,577,1500,1214,1500,FALSE,FALSE,TRUE
PAUL_KLEE_29.jpg,12,321,961,1153,961,321,1500,1153,1500,FALSE,FALSE,TRUE
PAUL_KLEE_29.jpg,13,257,1217,1025,1217,257,1500,1025,1500,FALSE,FALSE,TRUE
PAUL_KLEE_29.jpg,14,513,705,1214,705,513,1500,1214,1500,FALSE,FALSE,TRUE
PAUL_KLEE_29.jpg,15,705,97,1214,97,705,449,1214,449,FALSE,FALSE,TRUE
PAUL_KLEE_29.jpg,16,1,513,513,513,1,1500,513,1500,FALSE,FALSE,TRUE
PAUL_KLEE_29.jpg,17,705,577,1214,577,705,1500,1214,1500,FALSE,FALSE,TRUE
PAUL_KLEE_29.jpg,18,257,449,1025,449,257,1409,1025,1409,FALSE,FALSE,TRUE
PAUL_KLEE_29.jpg,19,385,449,1214,449,385,1153,1214,1153,FALSE,FALSE,TRUE
PAUL_KLEE_29.jpg,20,509,665,733,665,509,889,733,889,FALSE,FALSE,FALSE
PAUL_KLEE_29.jpg,21,83,435,307,435,83,659,307,659,FALSE,FALSE,FALSE
PAUL_KLEE_29.jpg,22,810,409,1034,409,810,633,1034,633,FALSE,FALSE,FALSE
PAUL_KLEE_29.jpg,23,284,128,508,128,284,352,508,352,FALSE,FALSE,FALSE
PAUL_KLEE_29.jpg,24,185,482,409,482,185,706,409,706,FALSE,FALSE,FALSE
PAUL_KLEE_3.jpg,0,1,1,500,1,1,385,500,385,FALSE,FALSE,TRUE
PAUL_KLEE_3.jpg,1,1,1,500,1,1,257,500,257,FALSE,FALSE,TRUE
PAUL_KLEE_3.jpg,2,1,97,500,97,1,385,500,385,FALSE,FALSE,TRUE
PAUL_KLEE_3.jpg,3,161,1,500,1,161,385,500,385,FALSE,FALSE,TRUE
PAUL_KLEE_3.jpg,4,1,1,257,1,1,385,257,385,FALSE,FALSE,TRUE
PAUL_KLEE_3.jpg,5,257,1,500,1,257,385,500,385,FALSE,FALSE,TRUE
PAUL_KLEE_3.jpg,6,193,1,500,1,193,257,500,257,FALSE,FALSE,TRUE
PAUL_KLEE_3.jpg,7,33,33,321,33,33,321,321,321,FALSE,FALSE,TRUE
PAUL_KLEE_3.jpg,8,1,129,257,129,1,385,257,385,FALSE,FALSE,TRUE
PAUL_KLEE_3.jpg,9,161,129,500,129,161,385,500,385,FALSE,FALSE,TRUE
PAUL_KLEE_3.jpg,10,257,129,500,129,257,385,500,385,FALSE,FALSE,TRUE
PAUL_KLEE_3.jpg,11,65,129,257,129,65,385,257,385,FALSE,FALSE,TRUE
PAUL_KLEE_3.jpg,12,1,65,129,65,1,385,129,385,FALSE,FALSE,TRUE
PAUL_KLEE_3.jpg,13,353,1,500,1,353,257,500,257,FALSE,FALSE,TRUE
PAUL_KLEE_3.jpg,14,353,1,500,1,353,385,500,385,FALSE,FALSE,TRUE
PAUL_KLEE_3.jpg,15,97,1,321,1,97,385,321,385,FALSE,FALSE,TRUE
PAUL_KLEE_3.jpg,16,1,33,500,33,1,193,500,193,FALSE,FALSE,TRUE
PAUL_KLEE_3.jpg,17,17,1,161,1,17,385,161,385,FALSE,FALSE,TRUE
PAUL_KLEE_3.jpg,18,273,1,500,1,273,385,500,385,FALSE,FALSE,TRUE
